citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Binet D. (1997) 'Climate and pelagic fisheries in the Canary and Guinea Currents 1964-1993: The role of trade winds and the Southern Oscillation'. Oceanologica Acta.,climateandpelagicfisheriesinthecanaryandguineacurrents19641993theroleoftradewindsandthesouthernoscillation,Climate and pelagic fisheries in the Canary and Guinea Currents 1964-1993: The role of trade winds and the Southern Oscillation,1997-05-20,Oceanologica Acta,,2-s2.0-0030619185,0030619185,49,https://api.elsevier.com/content/abstract/scopus_id/0030619185
Ouédraogo S. (1997) 'The value of research on indigenous knowledge: Preliminary evidence from the case of zaï in burkina faso'. Journal of Sustainable Agriculture. https://doi.org/10.1300/j064v10n01_05,10.1300/j064v10n01_05,The value of research on indigenous knowledge: Preliminary evidence from the case of zaï in burkina faso,1997-04-04,Journal of Sustainable Agriculture,10.1300/j064v10n01_05,2-s2.0-0031453185,0031453185,12,https://api.elsevier.com/content/abstract/scopus_id/0031453185
Hu W. (1997) 'Household land tenure reform in China: Its impact on farming land use and agro-environment'. Land Use Policy. https://doi.org/10.1016/s0264-8377(97)00010-0,10.1016/s0264-8377(97)00010-0,Household land tenure reform in China: Its impact on farming land use and agro-environment,1997-01-01,Land Use Policy,10.1016/s0264-8377(97)00010-0,2-s2.0-0031470622,0031470622,85,https://api.elsevier.com/content/abstract/scopus_id/0031470622
Dakora F.D. (1997) 'Contribution of legume nitrogen fixation to sustainable agriculture in sub-saharan Africa'. Soil Biology and Biochemistry. https://doi.org/10.1016/s0038-0717(96)00225-8,10.1016/s0038-0717(96)00225-8,Contribution of legume nitrogen fixation to sustainable agriculture in sub-saharan Africa,1997-01-01,Soil Biology and Biochemistry,10.1016/s0038-0717(96)00225-8,2-s2.0-0030742127,0030742127,173,https://api.elsevier.com/content/abstract/scopus_id/0030742127
Catsadorakis G. (1997) 'Conservation and management issues of Prespa National Park'. Hydrobiologia. https://doi.org/10.1023/a:1003093330400,10.1023/a:1003093330400,Conservation and management issues of Prespa National Park,1997-01-01,Hydrobiologia,10.1023/a:1003093330400,2-s2.0-0030817352,0030817352,18,https://api.elsevier.com/content/abstract/scopus_id/0030817352
"Schroeder R.A. (1997) '""Re-claiming"" land in the Gambia: Gendered property rights and environmental intervention'. Annals of the Association of American Geographers. https://doi.org/10.1111/1467-8306.00065",10.1111/1467-8306.00065,"""Re-claiming"" land in the Gambia: Gendered property rights and environmental intervention",1997-01-01,Annals of the Association of American Geographers,10.1111/1467-8306.00065,2-s2.0-0031411365,0031411365,64,https://api.elsevier.com/content/abstract/scopus_id/0031411365
Gandolfi C. (1997) 'Optimal Flow Allocation in the Zambezi River System'. Water Resources Management. https://doi.org/10.1023/a:1007964732399,10.1023/a:1007964732399,Optimal Flow Allocation in the Zambezi River System,1997-01-01,Water Resources Management,10.1023/a:1007964732399,2-s2.0-0031253577,0031253577,20,https://api.elsevier.com/content/abstract/scopus_id/0031253577
(1996) 'Vulnerability and adaptation assessments. An international handbook'. Vulnerability and Adaptation Assessments an International Handbook.,vulnerabilityandadaptationassessmentsaninternationalhandbook,Vulnerability and adaptation assessments. An international handbook,1996-12-01,Vulnerability and Adaptation Assessments an International Handbook,,2-s2.0-0030319152,0030319152,57,https://api.elsevier.com/content/abstract/scopus_id/0030319152
Lo C. (1996) 'Environmental impact on the development of agricultural technology in China: The case of the dike-pond ('jitang') system of integrated agriculture- aquaculture in the Zhujiang Delta of China'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/s0167-8809(96)01068-7,10.1016/s0167-8809(96)01068-7,Environmental impact on the development of agricultural technology in China: The case of the dike-pond ('jitang') system of integrated agriculture- aquaculture in the Zhujiang Delta of China,1996-12-01,Agriculture Ecosystems and Environment,10.1016/s0167-8809(96)01068-7,2-s2.0-0030303427,0030303427,33,https://api.elsevier.com/content/abstract/scopus_id/0030303427
Berri G. (1996) 'Practical applications of statistical modeling of seasonal to interannual climate variability to environmental problems in South America'. Anais Da Academia Brasileira De Ciencias.,practicalapplicationsofstatisticalmodelingofseasonaltointerannualclimatevariabilitytoenvironmentalproblemsinsouthamerica,Practical applications of statistical modeling of seasonal to interannual climate variability to environmental problems in South America,1996-12-01,Anais Da Academia Brasileira De Ciencias,,2-s2.0-20044394417,20044394417,2,https://api.elsevier.com/content/abstract/scopus_id/20044394417
Kottelat M. (1996) 'Freshwater biodiversity in Asia with special reference to fish'. World Bank Technical Paper.,freshwaterbiodiversityinasiawithspecialreferencetofish,Freshwater biodiversity in Asia with special reference to fish,1996-12-01,World Bank Technical Paper,,2-s2.0-84883842474,84883842474,20,https://api.elsevier.com/content/abstract/scopus_id/84883842474
Monyo E. (1996) 'Crop breeding for sustainable farming systems: The case of pearl millet in Zimbabwe'. Quarterly Journal of International Agriculture.,cropbreedingforsustainablefarmingsystemsthecaseofpearlmilletinzimbabwe,Crop breeding for sustainable farming systems: The case of pearl millet in Zimbabwe,1996-10-01,Quarterly Journal of International Agriculture,,2-s2.0-0030429750,0030429750,0,https://api.elsevier.com/content/abstract/scopus_id/0030429750
Watson H.K. (1996) 'Short and long term influence on soil erosion of settlement by peasant farmers in kwazulu natal'. South African Geographical Journal. https://doi.org/10.1080/03736245.1996.9713600,10.1080/03736245.1996.9713600,Short and long term influence on soil erosion of settlement by peasant farmers in kwazulu natal,1996-04-01,South African Geographical Journal,10.1080/03736245.1996.9713600,2-s2.0-0030425949,0030425949,20,https://api.elsevier.com/content/abstract/scopus_id/0030425949
Makadho J. (1996) 'Potential effects of climate change on corn production in Zimbabwe'. Climate Research. https://doi.org/10.3354/cr006147,10.3354/cr006147,Potential effects of climate change on corn production in Zimbabwe,1996-02-19,Climate Research,10.3354/cr006147,2-s2.0-0029769385,0029769385,43,https://api.elsevier.com/content/abstract/scopus_id/0029769385
Golubtsov V.V. (1996) 'Vulnerability assessment of the water resources of Kazakhstan to anthropogenic climate change and the structure of adaptation measures'. International Journal of Water Resources Development. https://doi.org/10.1080/07900629650041957,10.1080/07900629650041957,Vulnerability assessment of the water resources of Kazakhstan to anthropogenic climate change and the structure of adaptation measures,1996-01-01,International Journal of Water Resources Development,10.1080/07900629650041957,2-s2.0-0030169158,0030169158,5,https://api.elsevier.com/content/abstract/scopus_id/0030169158
Cai Y. (1996) 'Sensitivity and adaptation of chinese agriculture under global climate change'. Dili Xuebao Acta Geographica Sinica.,sensitivityandadaptationofchineseagricultureunderglobalclimatechange,Sensitivity and adaptation of chinese agriculture under global climate change,1996-01-01,Dili Xuebao Acta Geographica Sinica,,2-s2.0-0030424280,0030424280,36,https://api.elsevier.com/content/abstract/scopus_id/0030424280
Mourshed M. (1996) 'Determinants of irrigation technology choice in Egypt'. International Symposium on Technology and Society.,determinantsofirrigationtechnologychoiceinegypt,Determinants of irrigation technology choice in Egypt,1996-01-01,International Symposium on Technology and Society,,2-s2.0-0029719022,0029719022,1,https://api.elsevier.com/content/abstract/scopus_id/0029719022
Piesse J. (1996) 'Agricultural efficiency in South Africa's former homelands: measurement and implications'. Development Southern Africa. https://doi.org/10.1080/03768359608439902,10.1080/03768359608439902,Agricultural efficiency in South Africa's former homelands: measurement and implications,1996-01-01,Development Southern Africa,10.1080/03768359608439902,2-s2.0-0030436488,0030436488,3,https://api.elsevier.com/content/abstract/scopus_id/0030436488
Devereux S. (1996) 'Drought and survival in rural Namibia'. Journal of Southern African Studies. https://doi.org/10.1080/03057079608708503,10.1080/03057079608708503,Drought and survival in rural Namibia,1996-01-01,Journal of Southern African Studies,10.1080/03057079608708503,2-s2.0-0030469205,0030469205,32,https://api.elsevier.com/content/abstract/scopus_id/0030469205
"Reardon T. (1996) 'Agroclimatic shock, income inequality, and poverty: Evidence from Burkina Faso'. World Development. https://doi.org/10.1016/0305-750x(96)00009-5",10.1016/0305-750x(96)00009-5,"Agroclimatic shock, income inequality, and poverty: Evidence from Burkina Faso",1996-01-01,World Development,10.1016/0305-750x(96)00009-5,2-s2.0-0029906248,0029906248,128,https://api.elsevier.com/content/abstract/scopus_id/0029906248
Ladha J.K. (1996) 'Legume productivity and soil nitrogen dynamics in lowland rice-based cropping systems'. Soil Science Society of America Journal. https://doi.org/10.2136/sssaj1996.03615995006000010030x,10.2136/sssaj1996.03615995006000010030x,Legume productivity and soil nitrogen dynamics in lowland rice-based cropping systems,1996-01-01,Soil Science Society of America Journal,10.2136/sssaj1996.03615995006000010030x,2-s2.0-0029667519,0029667519,71,https://api.elsevier.com/content/abstract/scopus_id/0029667519
Anda A. (1996) 'Sugar beet production as influenced by row orientation'. Agronomy Journal. https://doi.org/10.2134/agronj1996.00021962003600060025x,10.2134/agronj1996.00021962003600060025x,Sugar beet production as influenced by row orientation,1996-01-01,Agronomy Journal,10.2134/agronj1996.00021962003600060025x,2-s2.0-0030295298,0030295298,5,https://api.elsevier.com/content/abstract/scopus_id/0030295298
Garrity D. (1996) 'Mungbean response to surface drainage when grown as a pre-rice crop on waterlog-prone ricelands'. Agricultural Water Management. https://doi.org/10.1016/0378-3774(95)01200-1,10.1016/0378-3774(95)01200-1,Mungbean response to surface drainage when grown as a pre-rice crop on waterlog-prone ricelands,1996-01-01,Agricultural Water Management,10.1016/0378-3774(95)01200-1,2-s2.0-0030064860,0030064860,4,https://api.elsevier.com/content/abstract/scopus_id/0030064860
Piesse J. (1996) 'Effects of the 1992 drought on productivity in the South African homelands: An application of the malmquist index'. Journal of Agricultural Economics. https://doi.org/10.1111/j.1477-9552.1996.tb00688.x,10.1111/j.1477-9552.1996.tb00688.x,Effects of the 1992 drought on productivity in the South African homelands: An application of the malmquist index,1996-01-01,Journal of Agricultural Economics,10.1111/j.1477-9552.1996.tb00688.x,2-s2.0-0030460969,0030460969,5,https://api.elsevier.com/content/abstract/scopus_id/0030460969
"Ellison A.M. (1996) 'Anthropogenic disturbance of Caribbean mangrove ecosystems: Past impacts, present trends, and future predictions'. Biotropica. https://doi.org/10.2307/2389096",10.2307/2389096,"Anthropogenic disturbance of Caribbean mangrove ecosystems: Past impacts, present trends, and future predictions",1996-01-01,Biotropica,10.2307/2389096,2-s2.0-0001634796,0001634796,204,https://api.elsevier.com/content/abstract/scopus_id/0001634796
Roth E.A. (1996) 'Traditional pastoral strategies in a modern world: An example from northern Kenya'. Human Organization. https://doi.org/10.17730/humo.55.2.14465222904843v4,10.17730/humo.55.2.14465222904843v4,Traditional pastoral strategies in a modern world: An example from northern Kenya,1996-01-01,Human Organization,10.17730/humo.55.2.14465222904843v4,2-s2.0-0030473988,0030473988,40,https://api.elsevier.com/content/abstract/scopus_id/0030473988
Frihy O. (1996) 'Some proposals for coastal management of the Nile delta coast'. Ocean and Coastal Management. https://doi.org/10.1016/0964-5691(95)00044-5,10.1016/0964-5691(95)00044-5,Some proposals for coastal management of the Nile delta coast,1996-01-01,Ocean and Coastal Management,10.1016/0964-5691(95)00044-5,2-s2.0-0030304976,0030304976,24,https://api.elsevier.com/content/abstract/scopus_id/0030304976
Singhroy V. (1996) 'Interpretation of sar images for coastal zone mapping in guyana'. Canadian Journal of Remote Sensing. https://doi.org/10.1080/07038992.1996.10855187,10.1080/07038992.1996.10855187,Interpretation of sar images for coastal zone mapping in guyana,1996-01-01,Canadian Journal of Remote Sensing,10.1080/07038992.1996.10855187,2-s2.0-0030233849,0030233849,21,https://api.elsevier.com/content/abstract/scopus_id/0030233849
Hagmann J. (1995) 'Use of donkeys and their draught performance in smallholder farming in zimbabwe'. Tropical Animal Health and Production. https://doi.org/10.1007/bf02250700,10.1007/bf02250700,Use of donkeys and their draught performance in smallholder farming in zimbabwe,1995-12-01,Tropical Animal Health and Production,10.1007/bf02250700,2-s2.0-0029396280,0029396280,13,https://api.elsevier.com/content/abstract/scopus_id/0029396280
Riswan S. (1995) 'Human impacts on tropical forest dynamics'. Vegetatio. https://doi.org/10.1007/bf00044671,10.1007/bf00044671,Human impacts on tropical forest dynamics,1995-12-01,Vegetatio,10.1007/bf00044671,2-s2.0-0003015623,0003015623,24,https://api.elsevier.com/content/abstract/scopus_id/0003015623
Taha S. (1995) 'Sudanese women carry a double burden. Special report: women and HIV'. AIDS Analysis Africa.,sudanesewomencarryadoubleburdenspecialreportwomenandhiv,Sudanese women carry a double burden. Special report: women and HIV.,1995-08-01,AIDS Analysis Africa,,2-s2.0-0029351444,0029351444,1,https://api.elsevier.com/content/abstract/scopus_id/0029351444
"Francis C.A. (1995) 'Designing an integrated cropping systems research program: Central agricultural research institute (cari), liberia'. Journal of Sustainable Agriculture. https://doi.org/10.1300/j064v05n03_12",10.1300/j064v05n03_12,"Designing an integrated cropping systems research program: Central agricultural research institute (cari), liberia",1995-06-08,Journal of Sustainable Agriculture,10.1300/j064v05n03_12,2-s2.0-0029512344,0029512344,2,https://api.elsevier.com/content/abstract/scopus_id/0029512344
"Crivelli A.J. (1995) 'Effects on fisheries and waterbirds of raising water levels at Kerkini Reservoir, a Ramsar site in northern greece'. Environmental Management. https://doi.org/10.1007/bf02471984",10.1007/bf02471984,"Effects on fisheries and waterbirds of raising water levels at Kerkini Reservoir, a Ramsar site in northern greece",1995-05-01,Environmental Management,10.1007/bf02471984,2-s2.0-0028988392,0028988392,39,https://api.elsevier.com/content/abstract/scopus_id/0028988392
Muchena P. (1995) 'Vulnerability of maize yields to climate change in different farming sectors in Zimbabwe'. Climate Change and Agriculture Analysis of Potential International Impacts.,vulnerabilityofmaizeyieldstoclimatechangeindifferentfarmingsectorsinzimbabwe,Vulnerability of maize yields to climate change in different farming sectors in Zimbabwe,1995-01-01,Climate Change and Agriculture Analysis of Potential International Impacts,,2-s2.0-0029530882,0029530882,20,https://api.elsevier.com/content/abstract/scopus_id/0029530882
"Ali A. (1995) 'Population pressure, environmental constraints and agricultural change in Bangladesh: examples from three agroecosystems'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/0167-8809(95)00625-3",10.1016/0167-8809(95)00625-3,"Population pressure, environmental constraints and agricultural change in Bangladesh: examples from three agroecosystems",1995-01-01,Agriculture Ecosystems and Environment,10.1016/0167-8809(95)00625-3,2-s2.0-0028996104,0028996104,26,https://api.elsevier.com/content/abstract/scopus_id/0028996104
Mosley P. (1995) 'Can Crop Insurance Work? The Case of India'. Journal of Development Studies. https://doi.org/10.1080/00220389508422371,10.1080/00220389508422371,Can Crop Insurance Work? The Case of India,1995-01-01,Journal of Development Studies,10.1080/00220389508422371,2-s2.0-0028787461,0028787461,17,https://api.elsevier.com/content/abstract/scopus_id/0028787461
Hassan R.M. (1995) 'Evaluating the potential of triticale as a new crop for the marginal lands of Kenya'. Quarterly Journal of International Agriculture.,evaluatingthepotentialoftriticaleasanewcropforthemarginallandsofkenya,Evaluating the potential of triticale as a new crop for the marginal lands of Kenya,1995-01-01,Quarterly Journal of International Agriculture,,2-s2.0-0029545267,0029545267,0,https://api.elsevier.com/content/abstract/scopus_id/0029545267
Horne P. (1995) 'Benefits and cost of deforestation: the case of the Philippines'. Management of Tropical Forests.,benefitsandcostofdeforestationthecaseofthephilippines,Benefits and cost of deforestation: the case of the Philippines,1995-01-01,Management of Tropical Forests,,2-s2.0-0028852174,0028852174,2,https://api.elsevier.com/content/abstract/scopus_id/0028852174
Miyagawa S. (1995) 'Expansion of an improved variety into rain-fed rice cultivation in northeast Thailand'. Southeast Asian Studies Kyoto.,expansionofanimprovedvarietyintorainfedricecultivationinnortheastthailand,Expansion of an improved variety into rain-fed rice cultivation in northeast Thailand,1995-01-01,Southeast Asian Studies Kyoto,,2-s2.0-0029500808,0029500808,9,https://api.elsevier.com/content/abstract/scopus_id/0029500808
"Dollar E. (1995) 'Hydroclimatic trends, sediment sources and geomorphic response in the Bell River catchment, Eastern Cape Drakensberg, South Africa'. South African Geographical Journal. https://doi.org/10.1080/03736245.1995.9713585",10.1080/03736245.1995.9713585,"Hydroclimatic trends, sediment sources and geomorphic response in the Bell River catchment, Eastern Cape Drakensberg, South Africa",1995-01-01,South African Geographical Journal,10.1080/03736245.1995.9713585,2-s2.0-0029413173,0029413173,24,https://api.elsevier.com/content/abstract/scopus_id/0029413173
FOUDA M. (1995) 'Fish resources of Dhofar khawrs (coastal lagoons) in the Sultanate of Oman'. Fisheries Management and Ecology. https://doi.org/10.1111/j.1365-2400.1995.tb00113.x,10.1111/j.1365-2400.1995.tb00113.x,Fish resources of Dhofar khawrs (coastal lagoons) in the Sultanate of Oman,1995-01-01,Fisheries Management and Ecology,10.1111/j.1365-2400.1995.tb00113.x,2-s2.0-0028817285,0028817285,2,https://api.elsevier.com/content/abstract/scopus_id/0028817285
Laë R. (1995) 'Climatic and anthropogenic effects on fish diversity and fish yields in the Central Delta of the Niger River'. Aquatic Living Resources. https://doi.org/10.1051/alr:1995004,10.1051/alr:1995004,Climatic and anthropogenic effects on fish diversity and fish yields in the Central Delta of the Niger River,1995-01-01,Aquatic Living Resources,10.1051/alr:1995004,2-s2.0-0028972274,0028972274,38,https://api.elsevier.com/content/abstract/scopus_id/0028972274
Unni P.N. (1995) 'Environmental issues in Vembanad estuary due to salinity and flood control structures'. Coastal Zone Proceedings of the Symposium on Coastal and Ocean Management.,environmentalissuesinvembanadestuaryduetosalinityandfloodcontrolstructures,Environmental issues in Vembanad estuary due to salinity and flood control structures,1995-01-01,Coastal Zone Proceedings of the Symposium on Coastal and Ocean Management,,2-s2.0-0029220540,0029220540,1,https://api.elsevier.com/content/abstract/scopus_id/0029220540
Poddubny A.G. (1995) 'Habitat associations of upper Volga river fishes: Effects of reservoirs'. Regulated Rivers Research Management. https://doi.org/10.1002/rrr.3450110107,10.1002/rrr.3450110107,Habitat associations of upper Volga river fishes: Effects of reservoirs,1995-01-01,Regulated Rivers Research Management,10.1002/rrr.3450110107,2-s2.0-0029527391,0029527391,26,https://api.elsevier.com/content/abstract/scopus_id/0029527391
"Meslet B. (1995) ''Silence, people dying...'. The Damergou famine: The facts'. Cahiers Sante.",silencepeopledyingthedamergoufaminethefacts,"'Silence, people dying...'. The Damergou famine: The facts",1995-01-01,Cahiers Sante,,2-s2.0-0029016866,0029016866,0,https://api.elsevier.com/content/abstract/scopus_id/0029016866
Yang Y. (1994) 'On the relationship between traditional culture and population in China'. Chinese Journal of Population Science.,ontherelationshipbetweentraditionalcultureandpopulationinchina,On the relationship between traditional culture and population in China.,1994-12-01,Chinese Journal of Population Science,,2-s2.0-0028715760,0028715760,7,https://api.elsevier.com/content/abstract/scopus_id/0028715760
Lovell C.J. (1994) 'Small scale irrigation in Zimbabwe using shallow groundwater: an example of the need for integrated catchment management'. National Conference Publication Institution of Engineers Australia.,smallscaleirrigationinzimbabweusingshallowgroundwateranexampleoftheneedforintegratedcatchmentmanagement,Small scale irrigation in Zimbabwe using shallow groundwater: an example of the need for integrated catchment management,1994-12-01,National Conference Publication Institution of Engineers Australia,,2-s2.0-0028750308,0028750308,1,https://api.elsevier.com/content/abstract/scopus_id/0028750308
(1994) 'Report details poverty-population-environment link'. IMCH Newsletter.,reportdetailspovertypopulationenvironmentlink,Report details poverty-population-environment link.,1994-05-01,IMCH Newsletter,,2-s2.0-0028439935,0028439935,0,https://api.elsevier.com/content/abstract/scopus_id/0028439935
Rosenzweig C. (1994) 'Potential impact of climate change on world food supply'. Nature. https://doi.org/10.1038/367133a0,10.1038/367133a0,Potential impact of climate change on world food supply,1994-01-01,Nature,10.1038/367133a0,2-s2.0-0028181936,0028181936,1391,https://api.elsevier.com/content/abstract/scopus_id/0028181936
Arya S.L. (1994) 'Economic viability of watershed management project selected to rehabilitate degraded Aravali foothills of Haryana'. Indian Journal of Agricultural Economics.,economicviabilityofwatershedmanagementprojectselectedtorehabilitatedegradedaravalifoothillsofharyana,Economic viability of watershed management project selected to rehabilitate degraded Aravali foothills of Haryana,1994-01-01,Indian Journal of Agricultural Economics,,2-s2.0-0028681506,0028681506,2,https://api.elsevier.com/content/abstract/scopus_id/0028681506
Son T.T. (1994) 'Urea management for lowland transplanted rice as affected by application of farmyard manure'. Fertilizer Research. https://doi.org/10.1007/bf00750247,10.1007/bf00750247,Urea management for lowland transplanted rice as affected by application of farmyard manure,1994-01-01,Fertilizer Research,10.1007/bf00750247,2-s2.0-0028583773,0028583773,0,https://api.elsevier.com/content/abstract/scopus_id/0028583773
Hornetz B. (1994) 'Agro(silvi)pastoral systems in the semiarid tropics - a possibility for stabilizing food production and protecting resources at the boundary of rainfed agriculture: with an example from N- and SE- Kenya'. Geomethodica.,agrosilvipastoralsystemsinthesemiaridtropicsapossibilityforstabilizingfoodproductionandprotectingresourcesattheboundaryofrainfedagriculturewithanexamplefromnandsekenya,Agro(silvi)pastoral systems in the semiarid tropics - a possibility for stabilizing food production and protecting resources at the boundary of rainfed agriculture: with an example from N- and SE- Kenya,1994-01-01,Geomethodica,,2-s2.0-0028551645,0028551645,2,https://api.elsevier.com/content/abstract/scopus_id/0028551645
Ahmad N. (1993) 'Stresses and storms: the case of Bangladesh'. Instraw News Women and Development.,stressesandstormsthecaseofbangladesh,Stresses and storms: the case of Bangladesh.,1993-12-01,Instraw News Women and Development,,2-s2.0-0027901932,0027901932,1,https://api.elsevier.com/content/abstract/scopus_id/0027901932
"(1993) 'Expert Group Meeting on Population, Environment and Development'. Population Bulletin of the United Nations.",expertgroupmeetingonpopulationenvironmentanddevelopment,"Expert Group Meeting on Population, Environment and Development.",1993-12-01,Population Bulletin of the United Nations,,2-s2.0-0027832488,0027832488,2,https://api.elsevier.com/content/abstract/scopus_id/0027832488
Sanou L.R. (1993) 'Beating back the desert: the case of Burkina Faso'. Instraw News Women and Development.,beatingbackthedesertthecaseofburkinafaso,Beating back the desert: the case of Burkina Faso.,1993-12-01,Instraw News Women and Development,,2-s2.0-0027900126,0027900126,0,https://api.elsevier.com/content/abstract/scopus_id/0027900126
(1993) 'Population and water. Interview: Genady Golubev'. People the Planet IPPF Unfpa Iucn.,populationandwaterinterviewgenadygolubev,Population and water. Interview: Genady Golubev.,1993-12-01,People the Planet IPPF Unfpa Iucn,,2-s2.0-0027798632,0027798632,0,https://api.elsevier.com/content/abstract/scopus_id/0027798632
"Coates D. (1993) 'Fish ecology and management of the Sepik-Ramu, New Guinea, a large contemporary tropical river basin'. Environmental Biology of Fishes. https://doi.org/10.1007/bf00007528",10.1007/bf00007528,"Fish ecology and management of the Sepik-Ramu, New Guinea, a large contemporary tropical river basin",1993-12-01,Environmental Biology of Fishes,10.1007/bf00007528,2-s2.0-0027333564,0027333564,42,https://api.elsevier.com/content/abstract/scopus_id/0027333564
Mougeot L. (1993) 'Urban food self-reliance: significance and prospects'. Idrc Reports International Development Research Centre Le CRDI Informe Centre De Recherches Pour Le Developpement International.,urbanfoodselfreliancesignificanceandprospects,Urban food self-reliance: significance and prospects.,1993-10-01,Idrc Reports International Development Research Centre Le CRDI Informe Centre De Recherches Pour Le Developpement International,,2-s2.0-0027686923,0027686923,9,https://api.elsevier.com/content/abstract/scopus_id/0027686923
(1993) 'A woman's rightful place?'. Spore English Edition.,awomansrightfulplace,A woman's rightful place?,1993-04-01,Spore English Edition,,2-s2.0-0027583024,0027583024,0,https://api.elsevier.com/content/abstract/scopus_id/0027583024
Reardon G. (1993) 'Editorial'. Focus on Gender.,editorial,Editorial.,1993-02-01,Focus on Gender,,2-s2.0-0027549748,0027549748,0,https://api.elsevier.com/content/abstract/scopus_id/0027549748
"Bolaños J. (1993) 'Eight cycles of selection for drought tolerance in lowland tropical maize. I. Responses in grain yield, biomass, and radiation utilization'. Field Crops Research. https://doi.org/10.1016/0378-4290(93)90064-t",10.1016/0378-4290(93)90064-t,"Eight cycles of selection for drought tolerance in lowland tropical maize. I. Responses in grain yield, biomass, and radiation utilization",1993-01-15,Field Crops Research,10.1016/0378-4290(93)90064-t,2-s2.0-38249004648,38249004648,211,https://api.elsevier.com/content/abstract/scopus_id/38249004648
Akibode A. (1993) 'Peasants' tactics and strategies facing the water deficits in the northern savannas of Togo'. Geo Eco Trop.,peasantstacticsandstrategiesfacingthewaterdeficitsinthenorthernsavannasoftogo,Peasants' tactics and strategies facing the water deficits in the northern savannas of Togo,1993-01-01,Geo Eco Trop,,2-s2.0-0027704301,0027704301,0,https://api.elsevier.com/content/abstract/scopus_id/0027704301
"Adams W. (1993) 'Development's deaf ear: Downstream users and water releases from the Bakolori Dam, Nigeria'. World Development. https://doi.org/10.1016/0305-750x(93)90121-o",10.1016/0305-750x(93)90121-o,"Development's deaf ear: Downstream users and water releases from the Bakolori Dam, Nigeria",1993-01-01,World Development,10.1016/0305-750x(93)90121-o,2-s2.0-0027764970,0027764970,10,https://api.elsevier.com/content/abstract/scopus_id/0027764970
WEBB P. (1993) 'Coping with Drought and Food Insecurity in Ethiopia'. Disasters. https://doi.org/10.1111/j.1467-7717.1993.tb00486.x,10.1111/j.1467-7717.1993.tb00486.x,Coping with Drought and Food Insecurity in Ethiopia,1993-01-01,Disasters,10.1111/j.1467-7717.1993.tb00486.x,2-s2.0-0027505156,0027505156,14,https://api.elsevier.com/content/abstract/scopus_id/0027505156
"Valentine T. (1993) 'Drought, transfer entitlements, and income distribution: The Botswana experience'. World Development. https://doi.org/10.1016/0305-750x(93)90140-5",10.1016/0305-750x(93)90140-5,"Drought, transfer entitlements, and income distribution: The Botswana experience",1993-01-01,World Development,10.1016/0305-750x(93)90140-5,2-s2.0-0027444342,0027444342,27,https://api.elsevier.com/content/abstract/scopus_id/0027444342
Carter D. (1993) 'Losing ground'. Idrc Reports International Development Research Centre Le CRDI Informe Centre De Recherches Pour Le Developpement International.,losingground,Losing ground.,1993-01-01,Idrc Reports International Development Research Centre Le CRDI Informe Centre De Recherches Pour Le Developpement International,,2-s2.0-0027352409,0027352409,1,https://api.elsevier.com/content/abstract/scopus_id/0027352409
Schnier H. (1993) 'Yield response of wetland rice to band placement of urea solution in various soils in the tropics'. Fertilizer Research. https://doi.org/10.1007/bf00748700,10.1007/bf00748700,Yield response of wetland rice to band placement of urea solution in various soils in the tropics,1993-01-01,Fertilizer Research,10.1007/bf00748700,2-s2.0-0027868797,0027868797,12,https://api.elsevier.com/content/abstract/scopus_id/0027868797
"Lopes V.L. (1993) 'Watershed management program on Santiago Island, Cape Verde'. Environmental Management. https://doi.org/10.1007/bf02393794",10.1007/bf02393794,"Watershed management program on Santiago Island, Cape Verde",1993-01-01,Environmental Management,10.1007/bf02393794,2-s2.0-0027341003,0027341003,10,https://api.elsevier.com/content/abstract/scopus_id/0027341003
Zaman A. (1993) 'Effect of watershed management program on land and crop productivity in drought prone region of West Bengal'. Environment Ecology.,effectofwatershedmanagementprogramonlandandcropproductivityindroughtproneregionofwestbengal,Effect of watershed management program on land and crop productivity in drought prone region of West Bengal,1993-01-01,Environment Ecology,,2-s2.0-0027770332,0027770332,0,https://api.elsevier.com/content/abstract/scopus_id/0027770332
Van Oosterom E.J. (1993) 'Yield response of barley to rainfall and temperature in mediterranean environments'. Journal of Agricultural Science. https://doi.org/10.1017/s0021859600085488,10.1017/s0021859600085488,Yield response of barley to rainfall and temperature in mediterranean environments,1993-01-01,Journal of Agricultural Science,10.1017/s0021859600085488,2-s2.0-0027832698,0027832698,35,https://api.elsevier.com/content/abstract/scopus_id/0027832698
"Hurni H. (1993) 'Land degradation, famine, and land resource scenarios in Ethiopia'. World Soil Erosion and Conservation. https://doi.org/10.1017/cbo9780511735394.004",10.1017/cbo9780511735394.004,"Land degradation, famine, and land resource scenarios in Ethiopia",1993-01-01,World Soil Erosion and Conservation,10.1017/cbo9780511735394.004,2-s2.0-0027388463,0027388463,269,https://api.elsevier.com/content/abstract/scopus_id/0027388463
