citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Zhao Y. (2022) 'Impact of fisheries footprint on an early warning indicator of resilience reduction in marine net primary productivity'. ICES Journal of Marine Science. https://doi.org/10.1093/icesjms/fsac213,10.1093/icesjms/fsac213,Impact of fisheries footprint on an early warning indicator of resilience reduction in marine net primary productivity,2022-12-01,ICES Journal of Marine Science,10.1093/icesjms/fsac213,2-s2.0-85154565370,85154565370,5,https://api.elsevier.com/content/abstract/scopus_id/85154565370
Radeny M. (2022) 'Impacts of climate-smart crop varieties and livestock breeds on the food security of smallholder farmers in Kenya'. Food Security. https://doi.org/10.1007/s12571-022-01307-7,10.1007/s12571-022-01307-7,Impacts of climate-smart crop varieties and livestock breeds on the food security of smallholder farmers in Kenya,2022-12-01,Food Security,10.1007/s12571-022-01307-7,2-s2.0-85134690063,85134690063,25,https://api.elsevier.com/content/abstract/scopus_id/85134690063
"Hardy H. (2022) 'Manure and mosquitoes: life history traits of two malaria vector species enhanced by larval exposure to cow dung, whilst chicken dung has a strong negative effect'. Parasites and Vectors. https://doi.org/10.1186/s13071-022-05601-3",10.1186/s13071-022-05601-3,"Manure and mosquitoes: life history traits of two malaria vector species enhanced by larval exposure to cow dung, whilst chicken dung has a strong negative effect",2022-12-01,Parasites and Vectors,10.1186/s13071-022-05601-3,2-s2.0-85144097488,85144097488,12,https://api.elsevier.com/content/abstract/scopus_id/85144097488
Hagger V. (2022) 'Drivers of global mangrove loss and gain in social-ecological systems'. Nature Communications. https://doi.org/10.1038/s41467-022-33962-x,10.1038/s41467-022-33962-x,Drivers of global mangrove loss and gain in social-ecological systems,2022-12-01,Nature Communications,10.1038/s41467-022-33962-x,2-s2.0-85140814721,85140814721,158,https://api.elsevier.com/content/abstract/scopus_id/85140814721
Nxumalo G. (2022) 'Meteorological Drought Variability and Its Impact on Wheat Yields across South Africa'. International Journal of Environmental Research and Public Health. https://doi.org/10.3390/ijerph192416469,10.3390/ijerph192416469,Meteorological Drought Variability and Its Impact on Wheat Yields across South Africa,2022-12-01,International Journal of Environmental Research and Public Health,10.3390/ijerph192416469,2-s2.0-85144544776,85144544776,23,https://api.elsevier.com/content/abstract/scopus_id/85144544776
Zeng S. (2022) 'Development of and reflections on ecological anthropology in China'. International Journal of Anthropology and Ethnology. https://doi.org/10.1186/s41257-022-00066-9,10.1186/s41257-022-00066-9,Development of and reflections on ecological anthropology in China,2022-12-01,International Journal of Anthropology and Ethnology,10.1186/s41257-022-00066-9,2-s2.0-85203707296,85203707296,1,https://api.elsevier.com/content/abstract/scopus_id/85203707296
Rangeley R. (2022) 'Megabenthic biodiversity in culturally and ecologically important coastal regions of Northern Labrador'. Ecology and Society. https://doi.org/10.5751/es-13637-270447,10.5751/es-13637-270447,Megabenthic biodiversity in culturally and ecologically important coastal regions of Northern Labrador,2022-12-01,Ecology and Society,10.5751/es-13637-270447,2-s2.0-85145886967,85145886967,5,https://api.elsevier.com/content/abstract/scopus_id/85145886967
Bélisle A.C. (2022) 'Integrating Indigenous and scientific perspectives on environmental changes: Insights from boreal landscapes'. People and Nature. https://doi.org/10.1002/pan3.10399,10.1002/pan3.10399,Integrating Indigenous and scientific perspectives on environmental changes: Insights from boreal landscapes,2022-12-01,People and Nature,10.1002/pan3.10399,2-s2.0-85137983631,85137983631,11,https://api.elsevier.com/content/abstract/scopus_id/85137983631
Navarro M.M. (2022) 'How to adapt innovative technologies and develop resilient horticultural systems for small-scale farmers?'. Acta Horticulturae. https://doi.org/10.17660/actahortic.2022.1355.60,10.17660/actahortic.2022.1355.60,How to adapt innovative technologies and develop resilient horticultural systems for small-scale farmers?,2022-12-01,Acta Horticulturae,10.17660/actahortic.2022.1355.60,2-s2.0-85146136790,85146136790,0,https://api.elsevier.com/content/abstract/scopus_id/85146136790
Setsoafia E.D. (2022) 'Effects of sustainable agricultural practices on farm income and food security in northern Ghana'. Agricultural and Food Economics. https://doi.org/10.1186/s40100-022-00216-9,10.1186/s40100-022-00216-9,Effects of sustainable agricultural practices on farm income and food security in northern Ghana,2022-12-01,Agricultural and Food Economics,10.1186/s40100-022-00216-9,2-s2.0-85126232832,85126232832,103,https://api.elsevier.com/content/abstract/scopus_id/85126232832
Mugabe P.A. (2022) 'Governing COVID-19: analyzing the effects of policy responses on food systems in Tanzania'. Agriculture and Food Security. https://doi.org/10.1186/s40066-022-00383-4,10.1186/s40066-022-00383-4,Governing COVID-19: analyzing the effects of policy responses on food systems in Tanzania,2022-12-01,Agriculture and Food Security,10.1186/s40066-022-00383-4,2-s2.0-85138157409,85138157409,17,https://api.elsevier.com/content/abstract/scopus_id/85138157409
"Azimi M. (2022) 'Pastoral community's vulnerability under extreme floodings accelerated by rangeland degradation among Turkmen transhumant, Northern Iran'. Journal of Flood Risk Management. https://doi.org/10.1111/jfr3.12842",10.1111/jfr3.12842,"Pastoral community's vulnerability under extreme floodings accelerated by rangeland degradation among Turkmen transhumant, Northern Iran",2022-12-01,Journal of Flood Risk Management,10.1111/jfr3.12842,2-s2.0-85135718434,85135718434,13,https://api.elsevier.com/content/abstract/scopus_id/85135718434
"Biswal A.K. (2022) 'Maize Lethal Necrosis disease: review of molecular and genetic resistance mechanisms, socio-economic impacts, and mitigation strategies in sub-Saharan Africa'. BMC Plant Biology. https://doi.org/10.1186/s12870-022-03932-y",10.1186/s12870-022-03932-y,"Maize Lethal Necrosis disease: review of molecular and genetic resistance mechanisms, socio-economic impacts, and mitigation strategies in sub-Saharan Africa",2022-12-01,BMC Plant Biology,10.1186/s12870-022-03932-y,2-s2.0-85142388755,85142388755,10,https://api.elsevier.com/content/abstract/scopus_id/85142388755
Michereff-Filho M. (2022) 'The effect of spider mite-pathogenic strains of Beauveria bassiana and humidity on the survival and feeding behavior of Neoseiulus predatory mite species'. Biological Control. https://doi.org/10.1016/j.biocontrol.2022.105083,10.1016/j.biocontrol.2022.105083,The effect of spider mite-pathogenic strains of Beauveria bassiana and humidity on the survival and feeding behavior of Neoseiulus predatory mite species,2022-12-01,Biological Control,10.1016/j.biocontrol.2022.105083,2-s2.0-85140306379,85140306379,5,https://api.elsevier.com/content/abstract/scopus_id/85140306379
Targba A. (2022) 'The Impact of Armed Conflicts on Forced Migration Crises in Nigeria and Mali'. Journal on Migration and Human Security. https://doi.org/10.1177/23315024221148140,10.1177/23315024221148140,The Impact of Armed Conflicts on Forced Migration Crises in Nigeria and Mali,2022-12-01,Journal on Migration and Human Security,10.1177/23315024221148140,2-s2.0-85162899467,85162899467,4,https://api.elsevier.com/content/abstract/scopus_id/85162899467
"Kimathi E. (2022) 'The possibilities of explicit Striga (Striga asiatica) risk monitoring using phenometric, edaphic, and climatic variables, demonstrated for Malawi and Zambia'. Environmental Monitoring and Assessment. https://doi.org/10.1007/s10661-022-10560-4",10.1007/s10661-022-10560-4,"The possibilities of explicit Striga (Striga asiatica) risk monitoring using phenometric, edaphic, and climatic variables, demonstrated for Malawi and Zambia",2022-12-01,Environmental Monitoring and Assessment,10.1007/s10661-022-10560-4,2-s2.0-85140072165,85140072165,0,https://api.elsevier.com/content/abstract/scopus_id/85140072165
"Eze E. (2022) 'Predictors of drought-induced crop yield/losses in two agroecologies of southern Tigray, Northern Ethiopia'. Scientific Reports. https://doi.org/10.1038/s41598-022-09862-x",10.1038/s41598-022-09862-x,"Predictors of drought-induced crop yield/losses in two agroecologies of southern Tigray, Northern Ethiopia",2022-12-01,Scientific Reports,10.1038/s41598-022-09862-x,2-s2.0-85128255296,85128255296,27,https://api.elsevier.com/content/abstract/scopus_id/85128255296
"Vijaya Pandi P. (2022) 'Economic valuation of ecosystem services for application of circular economy approach in conservation of Kundapura mangroves of Karnataka, India'. Environmental Quality Management. https://doi.org/10.1002/tqem.21919",10.1002/tqem.21919,"Economic valuation of ecosystem services for application of circular economy approach in conservation of Kundapura mangroves of Karnataka, India",2022-12-01,Environmental Quality Management,10.1002/tqem.21919,2-s2.0-85137764477,85137764477,6,https://api.elsevier.com/content/abstract/scopus_id/85137764477
Kunene S. (2022) 'Screening Bambara Groundnut (Vigna subterranea L. Verdc) Genotypes for Drought Tolerance at the Germination Stage under Simulated Drought Conditions'. Plants. https://doi.org/10.3390/plants11243562,10.3390/plants11243562,Screening Bambara Groundnut (Vigna subterranea L. Verdc) Genotypes for Drought Tolerance at the Germination Stage under Simulated Drought Conditions,2022-12-01,Plants,10.3390/plants11243562,2-s2.0-85187282940,85187282940,12,https://api.elsevier.com/content/abstract/scopus_id/85187282940
Pangapanga-Phiri I. (2022) 'Understanding the impact of sustainable land-scape management practices on farm productivity under intensifying tropical cyclones: Evidence from Southern Malawi'. Tropical Cyclone Research and Review. https://doi.org/10.1016/j.tcrr.2023.02.002,10.1016/j.tcrr.2023.02.002,Understanding the impact of sustainable land-scape management practices on farm productivity under intensifying tropical cyclones: Evidence from Southern Malawi,2022-12-01,Tropical Cyclone Research and Review,10.1016/j.tcrr.2023.02.002,2-s2.0-85153317265,85153317265,8,https://api.elsevier.com/content/abstract/scopus_id/85153317265
Ndhlovu E. (2022) 'Socio-Economic Characterisation of Resettled Smallholder Farmers in Rural Zimbabwe'. Journal of Asian and African Studies. https://doi.org/10.1177/00219096211058877,10.1177/00219096211058877,Socio-Economic Characterisation of Resettled Smallholder Farmers in Rural Zimbabwe,2022-12-01,Journal of Asian and African Studies,10.1177/00219096211058877,2-s2.0-85120466440,85120466440,19,https://api.elsevier.com/content/abstract/scopus_id/85120466440
Gao M.X. (2022) 'Technology Needs Assessment for adaptation to climate change in the Belt and Road countries'. Climate Change Research. https://doi.org/10.12006/j.issn.1673-1719.2022.030,10.12006/j.issn.1673-1719.2022.030,Technology Needs Assessment for adaptation to climate change in the Belt and Road countries,2022-11-30,Climate Change Research,10.12006/j.issn.1673-1719.2022.030,2-s2.0-85144711298,85144711298,2,https://api.elsevier.com/content/abstract/scopus_id/85144711298
Zhao C. (2022) 'The impact of Arctic climatic and terrestrial environmental changes on primary industry: A review'. Dili Xuebao Acta Geographica Sinica. https://doi.org/10.11821/dlxb202211010,10.11821/dlxb202211010,The impact of Arctic climatic and terrestrial environmental changes on primary industry: A review,2022-11-25,Dili Xuebao Acta Geographica Sinica,10.11821/dlxb202211010,2-s2.0-85143159902,85143159902,4,https://api.elsevier.com/content/abstract/scopus_id/85143159902
Basel B. (2022) 'Promise and paradox: A critical sociohydrological perspective on small-scale managed aquifer recharge'. Frontiers in Water. https://doi.org/10.3389/frwa.2022.1002721,10.3389/frwa.2022.1002721,Promise and paradox: A critical sociohydrological perspective on small-scale managed aquifer recharge,2022-11-25,Frontiers in Water,10.3389/frwa.2022.1002721,2-s2.0-85143513555,85143513555,10,https://api.elsevier.com/content/abstract/scopus_id/85143513555
Jiang Q. (2022) 'A systematic scoping review of environmental and socio-economic effects of COVID-19 on the global ocean-human system'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2022.157925,10.1016/j.scitotenv.2022.157925,A systematic scoping review of environmental and socio-economic effects of COVID-19 on the global ocean-human system,2022-11-25,Science of the Total Environment,10.1016/j.scitotenv.2022.157925,2-s2.0-85135923610,85135923610,19,https://api.elsevier.com/content/abstract/scopus_id/85135923610
Dalei N.N. (2022) 'Economics and policy of energy and environmental sustainability'. Economics and Policy of Energy and Environmental Sustainability. https://doi.org/10.1007/978-981-19-5061-2,10.1007/978-981-19-5061-2,Economics and policy of energy and environmental sustainability,2022-11-23,Economics and Policy of Energy and Environmental Sustainability,10.1007/978-981-19-5061-2,2-s2.0-85179859631,85179859631,1,https://api.elsevier.com/content/abstract/scopus_id/85179859631
Shilomboleni H. (2022) 'Political economy challenges for climate smart agriculture in Africa'. Social Innovation and Sustainability Transition. https://doi.org/10.1007/s10460-020-10126-5,10.1007/s10460-020-10126-5,Political economy challenges for climate smart agriculture in Africa,2022-11-09,Social Innovation and Sustainability Transition,10.1007/s10460-020-10126-5,2-s2.0-85158905495,85158905495,12,https://api.elsevier.com/content/abstract/scopus_id/85158905495
Marchant L. (2022) 'Potential of traditional Chilean blood-fleshed peach to support livelihood opportunities in local agriculture'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2022.820811,10.3389/fsufs.2022.820811,Potential of traditional Chilean blood-fleshed peach to support livelihood opportunities in local agriculture,2022-11-03,Frontiers in Sustainable Food Systems,10.3389/fsufs.2022.820811,2-s2.0-85142169339,85142169339,2,https://api.elsevier.com/content/abstract/scopus_id/85142169339
Ramírez F. (2022) 'Climate and fishing simultaneously impact small pelagic fish in the oceans around the southernmost tip of Africa'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2022.1031784,10.3389/fmars.2022.1031784,Climate and fishing simultaneously impact small pelagic fish in the oceans around the southernmost tip of Africa,2022-11-02,Frontiers in Marine Science,10.3389/fmars.2022.1031784,2-s2.0-85142130707,85142130707,11,https://api.elsevier.com/content/abstract/scopus_id/85142130707
"Ojo T.O. (2022) 'Does Adoption of Climate Change Adaptation Strategy Improve Food Security? A Case of Rice Farmers in Ogun State, Nigeria'. Land. https://doi.org/10.3390/land11111875",10.3390/land11111875,"Does Adoption of Climate Change Adaptation Strategy Improve Food Security? A Case of Rice Farmers in Ogun State, Nigeria",2022-11-01,Land,10.3390/land11111875,2-s2.0-85141720884,85141720884,16,https://api.elsevier.com/content/abstract/scopus_id/85141720884
Begum M. (2022) 'The Adaptation Behaviour of Marine Fishermen towards Climate Change and Food Security: An Application of the Theory of Planned Behaviour and Health Belief Model'. Sustainability Switzerland. https://doi.org/10.3390/su142114001,10.3390/su142114001,The Adaptation Behaviour of Marine Fishermen towards Climate Change and Food Security: An Application of the Theory of Planned Behaviour and Health Belief Model,2022-11-01,Sustainability Switzerland,10.3390/su142114001,2-s2.0-85147139646,85147139646,15,https://api.elsevier.com/content/abstract/scopus_id/85147139646
"Vasconcelos M.A.d. (2022) 'Impacts of Climate Change on the Lives of Riverine Farmers on the Lower Rio Negro, Amazon'. Atmosphere. https://doi.org/10.3390/atmos13111906",10.3390/atmos13111906,"Impacts of Climate Change on the Lives of Riverine Farmers on the Lower Rio Negro, Amazon",2022-11-01,Atmosphere,10.3390/atmos13111906,2-s2.0-85149435623,85149435623,7,https://api.elsevier.com/content/abstract/scopus_id/85149435623
Klemm K. (2022) 'Apparent biogeographical trends in Alexandrium blooms for northern Europe: Â identifying links to climate change and effective adaptive actions'. Harmful Algae. https://doi.org/10.1016/j.hal.2022.102335,10.1016/j.hal.2022.102335,Apparent biogeographical trends in Alexandrium blooms for northern Europe: Â identifying links to climate change and effective adaptive actions,2022-11-01,Harmful Algae,10.1016/j.hal.2022.102335,2-s2.0-85140929582,85140929582,25,https://api.elsevier.com/content/abstract/scopus_id/85140929582
Mulungu K. (2022) 'Striving to be resilient: the role of crop-poultry integrated system as a climate change adaptation strategy in semiarid eastern Kenya'. Heliyon. https://doi.org/10.1016/j.heliyon.2022.e11579,10.1016/j.heliyon.2022.e11579,Striving to be resilient: the role of crop-poultry integrated system as a climate change adaptation strategy in semiarid eastern Kenya,2022-11-01,Heliyon,10.1016/j.heliyon.2022.e11579,2-s2.0-85142002492,85142002492,10,https://api.elsevier.com/content/abstract/scopus_id/85142002492
"Mugari E. (2022) 'Consistent Changes in Land-Use/Land-Cover in Semi-Arid Areas: Implications on Ecosystem Service Delivery and Adaptation in the Limpopo Basin, Botswana'. Land. https://doi.org/10.3390/land11112057",10.3390/land11112057,"Consistent Changes in Land-Use/Land-Cover in Semi-Arid Areas: Implications on Ecosystem Service Delivery and Adaptation in the Limpopo Basin, Botswana",2022-11-01,Land,10.3390/land11112057,2-s2.0-85149524612,85149524612,19,https://api.elsevier.com/content/abstract/scopus_id/85149524612
Naz F. (2022) 'Gender-based differences in access to and use of loans from rural credit programs for flood adaptation in the farming-dependent char communities of Bangladesh'. Women S Studies International Forum. https://doi.org/10.1016/j.wsif.2022.102651,10.1016/j.wsif.2022.102651,Gender-based differences in access to and use of loans from rural credit programs for flood adaptation in the farming-dependent char communities of Bangladesh,2022-11-01,Women S Studies International Forum,10.1016/j.wsif.2022.102651,2-s2.0-85141470932,85141470932,5,https://api.elsevier.com/content/abstract/scopus_id/85141470932
Khoza S. (2022) 'Gendered vulnerability and inequality: understanding drivers of climate-smart agriculture dis-and nonadoption among smallholder farmers in Malawi and Zambia'. Ecology and Society. https://doi.org/10.5751/es-13480-270419,10.5751/es-13480-270419,Gendered vulnerability and inequality: understanding drivers of climate-smart agriculture dis-and nonadoption among smallholder farmers in Malawi and Zambia,2022-11-01,Ecology and Society,10.5751/es-13480-270419,2-s2.0-85142507892,85142507892,16,https://api.elsevier.com/content/abstract/scopus_id/85142507892
"Pepin P. (2022) 'Incorporating knowledge of changes in climatic, oceanographic and ecological conditions in Canadian stock assessments'. Fish and Fisheries. https://doi.org/10.1111/faf.12692",10.1111/faf.12692,"Incorporating knowledge of changes in climatic, oceanographic and ecological conditions in Canadian stock assessments",2022-11-01,Fish and Fisheries,10.1111/faf.12692,2-s2.0-85132561526,85132561526,21,https://api.elsevier.com/content/abstract/scopus_id/85132561526
Mtaki K. (2022) 'Hybrids production as a potential method to control prolific breeding in tilapia and adaptation to aquaculture climate-induced drought'. Aquaculture and Fisheries. https://doi.org/10.1016/j.aaf.2021.04.005,10.1016/j.aaf.2021.04.005,Hybrids production as a potential method to control prolific breeding in tilapia and adaptation to aquaculture climate-induced drought,2022-11-01,Aquaculture and Fisheries,10.1016/j.aaf.2021.04.005,2-s2.0-85106340265,85106340265,17,https://api.elsevier.com/content/abstract/scopus_id/85106340265
"Chegere M.J. (2022) 'Climate Variability, Temporal Migration, and Household Welfare among Agricultural Households in Tanzania'. Sustainability Switzerland. https://doi.org/10.3390/su142214701",10.3390/su142214701,"Climate Variability, Temporal Migration, and Household Welfare among Agricultural Households in Tanzania",2022-11-01,Sustainability Switzerland,10.3390/su142214701,2-s2.0-85142679307,85142679307,7,https://api.elsevier.com/content/abstract/scopus_id/85142679307
Hidalgo M. (2022) 'Risks and adaptation options for the Mediterranean fisheries in the face of multiple climate change drivers and impacts'. ICES Journal of Marine Science. https://doi.org/10.1093/icesjms/fsac185,10.1093/icesjms/fsac185,Risks and adaptation options for the Mediterranean fisheries in the face of multiple climate change drivers and impacts,2022-11-01,ICES Journal of Marine Science,10.1093/icesjms/fsac185,2-s2.0-85154529186,85154529186,22,https://api.elsevier.com/content/abstract/scopus_id/85154529186
Brodie S. (2022) 'Recommendations for quantifying and reducing uncertainty in climate projections of species distributions'. Global Change Biology. https://doi.org/10.1111/gcb.16371,10.1111/gcb.16371,Recommendations for quantifying and reducing uncertainty in climate projections of species distributions,2022-11-01,Global Change Biology,10.1111/gcb.16371,2-s2.0-85135957591,85135957591,62,https://api.elsevier.com/content/abstract/scopus_id/85135957591
Das U. (2022) 'Does climate knowledge act as a shield for farm livelihoods? Empirical analysis from the coastal and non-coastal ecosystems of India'. Theoretical and Applied Climatology. https://doi.org/10.1007/s00704-022-04245-8,10.1007/s00704-022-04245-8,Does climate knowledge act as a shield for farm livelihoods? Empirical analysis from the coastal and non-coastal ecosystems of India,2022-11-01,Theoretical and Applied Climatology,10.1007/s00704-022-04245-8,2-s2.0-85140837522,85140837522,2,https://api.elsevier.com/content/abstract/scopus_id/85140837522
Makate C. (2022) 'Do Rainfall Shocks Prompt Commercial Input Purchases Amongst Smallholder Farmers in Diverse Regions and Environments in Malawi?'. Sustainability Switzerland. https://doi.org/10.3390/su142214904,10.3390/su142214904,Do Rainfall Shocks Prompt Commercial Input Purchases Amongst Smallholder Farmers in Diverse Regions and Environments in Malawi?,2022-11-01,Sustainability Switzerland,10.3390/su142214904,2-s2.0-85142695459,85142695459,2,https://api.elsevier.com/content/abstract/scopus_id/85142695459
Winckler P. (2022) 'Analysis of Climate-Related Risks for Chile’s Coastal Settlements in the ARClim Web Platform'. Water Switzerland. https://doi.org/10.3390/w14223594,10.3390/w14223594,Analysis of Climate-Related Risks for Chile’s Coastal Settlements in the ARClim Web Platform,2022-11-01,Water Switzerland,10.3390/w14223594,2-s2.0-85142413702,85142413702,8,https://api.elsevier.com/content/abstract/scopus_id/85142413702
Djenontin I.N.S. (2022) 'Smallholder farmers and forest landscape restoration in sub-Saharan Africa: Evidence from Central Malawi'. Land Use Policy. https://doi.org/10.1016/j.landusepol.2022.106345,10.1016/j.landusepol.2022.106345,Smallholder farmers and forest landscape restoration in sub-Saharan Africa: Evidence from Central Malawi,2022-11-01,Land Use Policy,10.1016/j.landusepol.2022.106345,2-s2.0-85137287728,85137287728,13,https://api.elsevier.com/content/abstract/scopus_id/85137287728
MacCarthy D.S. (2022) 'Productivity of Soybean under Projected Climate Change in a Semi-Arid Region of West Africa: Sensitivity of Current Production System'. Agronomy. https://doi.org/10.3390/agronomy12112614,10.3390/agronomy12112614,Productivity of Soybean under Projected Climate Change in a Semi-Arid Region of West Africa: Sensitivity of Current Production System,2022-11-01,Agronomy,10.3390/agronomy12112614,2-s2.0-85141882171,85141882171,15,https://api.elsevier.com/content/abstract/scopus_id/85141882171
"Hossein F. (2022) 'Analysis of rural households' resilience to drought in Iran, case study: Bajestan County'. International Journal of Disaster Risk Reduction. https://doi.org/10.1016/j.ijdrr.2022.103331",10.1016/j.ijdrr.2022.103331,"Analysis of rural households' resilience to drought in Iran, case study: Bajestan County",2022-11-01,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2022.103331,2-s2.0-85139276363,85139276363,13,https://api.elsevier.com/content/abstract/scopus_id/85139276363
"Phiri A.T. (2022) 'Sustainable Scaling of Climate-Smart Agricultural Technologies and Practices in Sub-Saharan Africa: The Case of Kenya, Malawi, and Nigeria'. Sustainability Switzerland. https://doi.org/10.3390/su142214709",10.3390/su142214709,"Sustainable Scaling of Climate-Smart Agricultural Technologies and Practices in Sub-Saharan Africa: The Case of Kenya, Malawi, and Nigeria",2022-11-01,Sustainability Switzerland,10.3390/su142214709,2-s2.0-85142752391,85142752391,16,https://api.elsevier.com/content/abstract/scopus_id/85142752391
Cheung W.W.L. (2022) 'Rebuilding fish biomass for the world's marine ecoregions under climate change'. Global Change Biology. https://doi.org/10.1111/gcb.16368,10.1111/gcb.16368,Rebuilding fish biomass for the world's marine ecoregions under climate change,2022-11-01,Global Change Biology,10.1111/gcb.16368,2-s2.0-85137220476,85137220476,33,https://api.elsevier.com/content/abstract/scopus_id/85137220476
Zhang J. (2022) 'Weather Index Insurance Can Offset Heat-Induced Rice Losses Under Global Warming'. Earth S Future. https://doi.org/10.1029/2021ef002534,10.1029/2021ef002534,Weather Index Insurance Can Offset Heat-Induced Rice Losses Under Global Warming,2022-11-01,Earth S Future,10.1029/2021ef002534,2-s2.0-85143211649,85143211649,2,https://api.elsevier.com/content/abstract/scopus_id/85143211649
"Shuaibu A. (2022) 'Flood Risk Assessment and Mapping in the Hadejia River Basin, Nigeria, Using Hydro-Geomorphic Approach and Multi-Criterion Decision-Making Method'. Water Switzerland. https://doi.org/10.3390/w14223709",10.3390/w14223709,"Flood Risk Assessment and Mapping in the Hadejia River Basin, Nigeria, Using Hydro-Geomorphic Approach and Multi-Criterion Decision-Making Method",2022-11-01,Water Switzerland,10.3390/w14223709,2-s2.0-85142442285,85142442285,17,https://api.elsevier.com/content/abstract/scopus_id/85142442285
"Moda H.M. (2022) 'Pesticide Safety Awareness among Rural Farmers in Dadinkowa, Gombe State, Nigeria'. International Journal of Environmental Research and Public Health. https://doi.org/10.3390/ijerph192113728",10.3390/ijerph192113728,"Pesticide Safety Awareness among Rural Farmers in Dadinkowa, Gombe State, Nigeria",2022-11-01,International Journal of Environmental Research and Public Health,10.3390/ijerph192113728,2-s2.0-85141602018,85141602018,10,https://api.elsevier.com/content/abstract/scopus_id/85141602018
Nyakwawa C. (2022) 'Profit inefficiency of goat farming in Malawi: A Bayesian approach'. Heliyon. https://doi.org/10.1016/j.heliyon.2022.e11318,10.1016/j.heliyon.2022.e11318,Profit inefficiency of goat farming in Malawi: A Bayesian approach,2022-11-01,Heliyon,10.1016/j.heliyon.2022.e11318,2-s2.0-85141448347,85141448347,4,https://api.elsevier.com/content/abstract/scopus_id/85141448347
Fendel V. (2022) 'The Impact of Using Co-Compost on Resource Management and Resilience of Smallholder Agriculture in South India'. Environments Mdpi. https://doi.org/10.3390/environments9110143,10.3390/environments9110143,The Impact of Using Co-Compost on Resource Management and Resilience of Smallholder Agriculture in South India,2022-11-01,Environments Mdpi,10.3390/environments9110143,2-s2.0-85149515757,85149515757,2,https://api.elsevier.com/content/abstract/scopus_id/85149515757
Swaraj A. (2022) 'Understanding the role of groundwater in the lives of rural women in India'. World Water Policy. https://doi.org/10.1002/wwp2.12085,10.1002/wwp2.12085,Understanding the role of groundwater in the lives of rural women in India,2022-11-01,World Water Policy,10.1002/wwp2.12085,2-s2.0-85138670816,85138670816,5,https://api.elsevier.com/content/abstract/scopus_id/85138670816
"Senapati S. (2022) 'Vulnerability and risk in the context of flood-related disasters: A district-level study of Bihar, India'. International Journal of Disaster Risk Reduction. https://doi.org/10.1016/j.ijdrr.2022.103368",10.1016/j.ijdrr.2022.103368,"Vulnerability and risk in the context of flood-related disasters: A district-level study of Bihar, India",2022-11-01,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2022.103368,2-s2.0-85140304853,85140304853,20,https://api.elsevier.com/content/abstract/scopus_id/85140304853
Manson S. (2022) 'The effectiveness of a biopesticide in the reduction of coffee berry borers in coffee plants'. Crop Protection. https://doi.org/10.1016/j.cropro.2022.106075,10.1016/j.cropro.2022.106075,The effectiveness of a biopesticide in the reduction of coffee berry borers in coffee plants,2022-11-01,Crop Protection,10.1016/j.cropro.2022.106075,2-s2.0-85136142048,85136142048,12,https://api.elsevier.com/content/abstract/scopus_id/85136142048
"Yufei G. (2022) 'An empirical study of the key factors affecting herders' purchasing decision on weather index insurance—A case study from inner Mongolia autonomous region, China'. Heliyon. https://doi.org/10.1016/j.heliyon.2022.e11881",10.1016/j.heliyon.2022.e11881,"An empirical study of the key factors affecting herders' purchasing decision on weather index insurance—A case study from inner Mongolia autonomous region, China",2022-11-01,Heliyon,10.1016/j.heliyon.2022.e11881,2-s2.0-85142833068,85142833068,1,https://api.elsevier.com/content/abstract/scopus_id/85142833068
Vargas-Bello-Pérez E. (2022) 'Consumer attitudes toward dairy products from sheep and goats: A cross-continental perspective'. Journal of Dairy Science. https://doi.org/10.3168/jds.2022-21894,10.3168/jds.2022-21894,Consumer attitudes toward dairy products from sheep and goats: A cross-continental perspective,2022-11-01,Journal of Dairy Science,10.3168/jds.2022-21894,2-s2.0-85139014061,85139014061,31,https://api.elsevier.com/content/abstract/scopus_id/85139014061
Abebe M.T. (2022) 'Dynamics of land use/land cover: implications on environmental resources and human livelihoods in the Middle Awash Valley of Ethiopia'. Environmental Monitoring and Assessment. https://doi.org/10.1007/s10661-022-10498-7,10.1007/s10661-022-10498-7,Dynamics of land use/land cover: implications on environmental resources and human livelihoods in the Middle Awash Valley of Ethiopia,2022-11-01,Environmental Monitoring and Assessment,10.1007/s10661-022-10498-7,2-s2.0-85139089731,85139089731,11,https://api.elsevier.com/content/abstract/scopus_id/85139089731
Kaluwa C. (2022) 'Using the Women Empowerment in Livestock Index (WELI) to Examine Linkages between Women Smallholder Livestock Farmers’ Empowerment and Access to Livestock Vaccines in Machakos County of Kenya: Insights and Critiques'. Vaccines. https://doi.org/10.3390/vaccines10111868,10.3390/vaccines10111868,Using the Women Empowerment in Livestock Index (WELI) to Examine Linkages between Women Smallholder Livestock Farmers’ Empowerment and Access to Livestock Vaccines in Machakos County of Kenya: Insights and Critiques,2022-11-01,Vaccines,10.3390/vaccines10111868,2-s2.0-85149527414,85149527414,7,https://api.elsevier.com/content/abstract/scopus_id/85149527414
