citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Hicks K. (2018) 'Economic Resiliency and Food Security in the Marshall Islands Through Polydactylus sexfilis Aquaculture'. Climate Change Management. https://doi.org/10.1007/978-3-319-70703-7_15,10.1007/978-3-319-70703-7_15,Economic Resiliency and Food Security in the Marshall Islands Through Polydactylus sexfilis Aquaculture,2018-01-01,Climate Change Management,10.1007/978-3-319-70703-7_15,2-s2.0-85071512791,85071512791,0,https://api.elsevier.com/content/abstract/scopus_id/85071512791
Berck C. (2018) 'Introduction'. Agricultural Adaptation to Climate Change in Africa Food Security in A Changing Environment. https://doi.org/10.4324/9781315149776,10.4324/9781315149776,Introduction,2018-01-01,Agricultural Adaptation to Climate Change in Africa Food Security in A Changing Environment,10.4324/9781315149776,2-s2.0-85046931245,85046931245,1,https://api.elsevier.com/content/abstract/scopus_id/85046931245
Jumare H. (2018) 'Risk preferences and the poverty trap: A look at farm technology uptake among smallholder farmers in the Matzikama Municipality'. Agricultural Adaptation to Climate Change in Africa Food Security in A Changing Environment. https://doi.org/10.4324/9781315149776,10.4324/9781315149776,Risk preferences and the poverty trap: A look at farm technology uptake among smallholder farmers in the Matzikama Municipality,2018-01-01,Agricultural Adaptation to Climate Change in Africa Food Security in A Changing Environment,10.4324/9781315149776,2-s2.0-85046929116,85046929116,4,https://api.elsevier.com/content/abstract/scopus_id/85046929116
Ayres M.P. (2018) 'Forest pests and their management in the Anthropocene1'. Canadian Journal of Forest Research. https://doi.org/10.1139/cjfr-2017-0033,10.1139/cjfr-2017-0033,Forest pests and their management in the Anthropocene1,2018-01-01,Canadian Journal of Forest Research,10.1139/cjfr-2017-0033,2-s2.0-85042706687,85042706687,43,https://api.elsevier.com/content/abstract/scopus_id/85042706687
Anderson T.R. (2018) 'Upwelling ecosystems'. Encyclopedia of Ecology. https://doi.org/10.1016/b978-0-444-63768-0.00363-2,10.1016/b978-0-444-63768-0.00363-2,Upwelling ecosystems,2018-01-01,Encyclopedia of Ecology,10.1016/b978-0-444-63768-0.00363-2,2-s2.0-85079255610,85079255610,3,https://api.elsevier.com/content/abstract/scopus_id/85079255610
"Braga H.d.O. (2018) 'Incorporation of Local Ecological Knowledge (LEK) into Biodiversity Management and Climate Change Variability Scenarios for Threatened Fish Species and Fishing Communities—Communication Patterns Among BioResources Users as a Prerequisite for Co-management: A Case Study of Berlenga MNR, Portugal and Resex-Mar of Arraial do Cabo, RJ, Brazil'. Climate Change Management. https://doi.org/10.1007/978-3-319-70066-3_16",10.1007/978-3-319-70066-3_16,"Incorporation of Local Ecological Knowledge (LEK) into Biodiversity Management and Climate Change Variability Scenarios for Threatened Fish Species and Fishing Communities—Communication Patterns Among BioResources Users as a Prerequisite for Co-management: A Case Study of Berlenga MNR, Portugal and Resex-Mar of Arraial do Cabo, RJ, Brazil",2018-01-01,Climate Change Management,10.1007/978-3-319-70066-3_16,2-s2.0-85044461465,85044461465,9,https://api.elsevier.com/content/abstract/scopus_id/85044461465
Sari D.A.P. (2018) 'Mitigation and adaptation analysis of the climate change impact using sustainable livelihood model'. International Journal of Engineering and Technology Uae.,mitigationandadaptationanalysisoftheclimatechangeimpactusingsustainablelivelihoodmodel,Mitigation and adaptation analysis of the climate change impact using sustainable livelihood model,2018-01-01,International Journal of Engineering and Technology Uae,,2-s2.0-85074534095,85074534095,9,https://api.elsevier.com/content/abstract/scopus_id/85074534095
Hu G. (2018) 'Response of ecosystem functions to climate change and implications for sustainable development on the Inner Mongolian Plateau'. Rangeland Journal. https://doi.org/10.1071/rj18041,10.1071/rj18041,Response of ecosystem functions to climate change and implications for sustainable development on the Inner Mongolian Plateau,2018-01-01,Rangeland Journal,10.1071/rj18041,2-s2.0-85046890428,85046890428,9,https://api.elsevier.com/content/abstract/scopus_id/85046890428
Bhagooli R. (2018) 'Seas of mauritius'. World Seas an Environmental Evaluation Volume II the Indian Ocean to the Pacific. https://doi.org/10.1016/b978-0-08-100853-9.00016-6,10.1016/b978-0-08-100853-9.00016-6,Seas of mauritius,2018-01-01,World Seas an Environmental Evaluation Volume II the Indian Ocean to the Pacific,10.1016/b978-0-08-100853-9.00016-6,2-s2.0-85066422108,85066422108,23,https://api.elsevier.com/content/abstract/scopus_id/85066422108
Cacho O. (2018) 'Identifying strategies to enhance the resilience of smallholder farming systems: Evidence from Zambia'. Natural Resource Management and Policy. https://doi.org/10.1007/978-3-319-61194-5_18,10.1007/978-3-319-61194-5_18,Identifying strategies to enhance the resilience of smallholder farming systems: Evidence from Zambia,2018-01-01,Natural Resource Management and Policy,10.1007/978-3-319-61194-5_18,2-s2.0-85064431176,85064431176,7,https://api.elsevier.com/content/abstract/scopus_id/85064431176
Arslan A. (2018) 'Diversification as part of a CSA strategy: The cases of Zambia and Malawi'. Natural Resource Management and Policy. https://doi.org/10.1007/978-3-319-61194-5_22,10.1007/978-3-319-61194-5_22,Diversification as part of a CSA strategy: The cases of Zambia and Malawi,2018-01-01,Natural Resource Management and Policy,10.1007/978-3-319-61194-5_22,2-s2.0-85059923276,85059923276,19,https://api.elsevier.com/content/abstract/scopus_id/85059923276
Sesmero J. (2018) 'How do african farm households respond to changes in current and past weather patterns? A structural panel data analysis from Malawi'. American Journal of Agricultural Economics. https://doi.org/10.1093/ajae/aax068,10.1093/ajae/aax068,How do african farm households respond to changes in current and past weather patterns? A structural panel data analysis from Malawi,2018-01-01,American Journal of Agricultural Economics,10.1093/ajae/aax068,2-s2.0-85041169564,85041169564,46,https://api.elsevier.com/content/abstract/scopus_id/85041169564
Besebes B. (2018) 'Reviving Traditional Croplands to Improve Community Climate Resilience'. Climate Change Management. https://doi.org/10.1007/978-3-319-70703-7_12,10.1007/978-3-319-70703-7_12,Reviving Traditional Croplands to Improve Community Climate Resilience,2018-01-01,Climate Change Management,10.1007/978-3-319-70703-7_12,2-s2.0-85071501171,85071501171,1,https://api.elsevier.com/content/abstract/scopus_id/85071501171
Lapointe D. (2018) 'Predicted impacts of climate warming on aerobic performance and upper thermal tolerance of six tropical freshwater ﬁshes spanning three continents'. Conservation Physiology. https://doi.org/10.1093/conphys/coy056,10.1093/conphys/coy056,Predicted impacts of climate warming on aerobic performance and upper thermal tolerance of six tropical freshwater ﬁshes spanning three continents,2018-01-01,Conservation Physiology,10.1093/conphys/coy056,2-s2.0-85077876316,85077876316,46,https://api.elsevier.com/content/abstract/scopus_id/85077876316
Kohli A. (2018) 'Decreasing the vulnerability to climate change in less favoured areas of Bihar: Smart options in agriculture'. Climate Change and Agriculture in India Impact and Adaptation. https://doi.org/10.1007/978-3-319-90086-5_13,10.1007/978-3-319-90086-5_13,Decreasing the vulnerability to climate change in less favoured areas of Bihar: Smart options in agriculture,2018-01-01,Climate Change and Agriculture in India Impact and Adaptation,10.1007/978-3-319-90086-5_13,2-s2.0-85063792735,85063792735,1,https://api.elsevier.com/content/abstract/scopus_id/85063792735
"Antle J.M. (2018) 'Using AgMIP regional integrated assessment methods to evaluate vulnerability, resilience and adaptive capacity for climate smart agricultural systems'. Natural Resource Management and Policy. https://doi.org/10.1007/978-3-319-61194-5_14",10.1007/978-3-319-61194-5_14,"Using AgMIP regional integrated assessment methods to evaluate vulnerability, resilience and adaptive capacity for climate smart agricultural systems",2018-01-01,Natural Resource Management and Policy,10.1007/978-3-319-61194-5_14,2-s2.0-85079268201,85079268201,11,https://api.elsevier.com/content/abstract/scopus_id/85079268201
"Lopez-Ridaura S. (2018) 'Climate smart agriculture, farm household typologies and food security: An ex-ante assessment from Eastern India'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2017.09.007",10.1016/j.agsy.2017.09.007,"Climate smart agriculture, farm household typologies and food security: An ex-ante assessment from Eastern India",2018-01-01,Agricultural Systems,10.1016/j.agsy.2017.09.007,2-s2.0-85031997255,85031997255,150,https://api.elsevier.com/content/abstract/scopus_id/85031997255
Mahdi S. (2018) 'Climate change and agriculture in India: Impact and adaptation'. Climate Change and Agriculture in India Impact and Adaptation. https://doi.org/10.1007/978-3-319-90086-5,10.1007/978-3-319-90086-5,Climate change and agriculture in India: Impact and adaptation,2018-01-01,Climate Change and Agriculture in India Impact and Adaptation,10.1007/978-3-319-90086-5,2-s2.0-85063814154,85063814154,32,https://api.elsevier.com/content/abstract/scopus_id/85063814154
Giordano M. (2018) 'Water Scarcity and Challenges for Smallholder Agriculture'. Sustainable Food and Agriculture an Integrated Approach. https://doi.org/10.1016/b978-0-12-812134-4.00005-4,10.1016/b978-0-12-812134-4.00005-4,Water Scarcity and Challenges for Smallholder Agriculture,2018-01-01,Sustainable Food and Agriculture an Integrated Approach,10.1016/b978-0-12-812134-4.00005-4,2-s2.0-85173380089,85173380089,41,https://api.elsevier.com/content/abstract/scopus_id/85173380089
Chandra A. (2018) 'Climate-smart agriculture in southeast Asia'. Resilience the Science of Adaptation to Climate Change. https://doi.org/10.1016/b978-0-12-811891-7.00013-x,10.1016/b978-0-12-811891-7.00013-x,Climate-smart agriculture in southeast Asia,2018-01-01,Resilience the Science of Adaptation to Climate Change,10.1016/b978-0-12-811891-7.00013-x,2-s2.0-85081333229,85081333229,11,https://api.elsevier.com/content/abstract/scopus_id/85081333229
Hanigan I.C. (2018) 'Drought and distress in southeastern Australia'. Ecohealth. https://doi.org/10.1007/s10393-018-1339-0,10.1007/s10393-018-1339-0,Drought and distress in southeastern Australia,2018-01-01,Ecohealth,10.1007/s10393-018-1339-0,2-s2.0-85047373020,85047373020,61,https://api.elsevier.com/content/abstract/scopus_id/85047373020
da Silva J.G. (2018) 'FOOD SYSTEMS AND NUTRITION IN THE CONTEXT OF CLIMATE CHANGE'. Water and Sanitation Related Diseases and the Changing Environment Challenges Interventions and Preventive Measures Second Edition. https://doi.org/10.1002/9781119415961.ch9,10.1002/9781119415961.ch9,FOOD SYSTEMS AND NUTRITION IN THE CONTEXT OF CLIMATE CHANGE,2018-01-01,Water and Sanitation Related Diseases and the Changing Environment Challenges Interventions and Preventive Measures Second Edition,10.1002/9781119415961.ch9,2-s2.0-85143089276,85143089276,2,https://api.elsevier.com/content/abstract/scopus_id/85143089276
Fuller T.L. (2018) 'Climate warming causes declines in crop yields and lowers school attendance rates in Central Africa'. Science of the Total Environment. https://doi.org/10.1016/j.scitotenv.2017.08.041,10.1016/j.scitotenv.2017.08.041,Climate warming causes declines in crop yields and lowers school attendance rates in Central Africa,2018-01-01,Science of the Total Environment,10.1016/j.scitotenv.2017.08.041,2-s2.0-85027553212,85027553212,34,https://api.elsevier.com/content/abstract/scopus_id/85027553212
Sadekin M.N. (2018) 'Livelihood vulnerability index: An application to assess the climatic vulnerability status of inland small scale fishing livelihood'. International Journal of Sustainable Development. https://doi.org/10.1504/ijsd.2018.100826,10.1504/ijsd.2018.100826,Livelihood vulnerability index: An application to assess the climatic vulnerability status of inland small scale fishing livelihood,2018-01-01,International Journal of Sustainable Development,10.1504/ijsd.2018.100826,2-s2.0-85069685007,85069685007,2,https://api.elsevier.com/content/abstract/scopus_id/85069685007
Azuz-Adeath I. (2018) 'Potential impacts of decadal climate variability on coastal biodiversity and societal important productive activities: A case study in mexican coastal states'. Mexican Natural Resources Management and Biodiversity Conservation Recent Case Studies. https://doi.org/10.1007/978-3-319-90584-6_15,10.1007/978-3-319-90584-6_15,Potential impacts of decadal climate variability on coastal biodiversity and societal important productive activities: A case study in mexican coastal states,2018-01-01,Mexican Natural Resources Management and Biodiversity Conservation Recent Case Studies,10.1007/978-3-319-90584-6_15,2-s2.0-85063530582,85063530582,2,https://api.elsevier.com/content/abstract/scopus_id/85063530582
Rayfuse R. (2018) 'Climate change and antarctic fisheries: Ecosystem management in CCAMLR'. Ecology Law Quarterly. https://doi.org/10.15779/z381834271,10.15779/z381834271,Climate change and antarctic fisheries: Ecosystem management in CCAMLR,2018-01-01,Ecology Law Quarterly,10.15779/z381834271,2-s2.0-85055009620,85055009620,27,https://api.elsevier.com/content/abstract/scopus_id/85055009620
"Lyon S. (2018) 'Coping with coffee rust in Oaxaca, Mexico: Vulnerability and the impact of fair trade on smallholders’ adaptive capacity'. Research in Economic Anthropology. https://doi.org/10.1108/s0190-128120180000038005",10.1108/s0190-128120180000038005,"Coping with coffee rust in Oaxaca, Mexico: Vulnerability and the impact of fair trade on smallholders’ adaptive capacity",2018-01-01,Research in Economic Anthropology,10.1108/s0190-128120180000038005,2-s2.0-85067071378,85067071378,3,https://api.elsevier.com/content/abstract/scopus_id/85067071378
Jaka H. (2018) 'Resilient rural women's livelihoods for poverty alleviation and economic empowerment in semi-arid regions of Zimbabwe'. Jamba Journal of Disaster Risk Studies. https://doi.org/10.4102/jamba.v10i1.524,10.4102/jamba.v10i1.524,Resilient rural women's livelihoods for poverty alleviation and economic empowerment in semi-arid regions of Zimbabwe,2018-01-01,Jamba Journal of Disaster Risk Studies,10.4102/jamba.v10i1.524,2-s2.0-85059531109,85059531109,34,https://api.elsevier.com/content/abstract/scopus_id/85059531109
"Mekuyie M. (2018) 'Understanding resilience of pastoralists to climate change and variability in the Southern Afar Region, Ethiopia'. Climate Risk Management. https://doi.org/10.1016/j.crm.2018.02.004",10.1016/j.crm.2018.02.004,"Understanding resilience of pastoralists to climate change and variability in the Southern Afar Region, Ethiopia",2018-01-01,Climate Risk Management,10.1016/j.crm.2018.02.004,2-s2.0-85042192525,85042192525,79,https://api.elsevier.com/content/abstract/scopus_id/85042192525
McKune S. (2018) 'Reaching the end goal: Do interventions to improve climate information services lead to greater food security?'. Climate Risk Management. https://doi.org/10.1016/j.crm.2018.08.002,10.1016/j.crm.2018.08.002,Reaching the end goal: Do interventions to improve climate information services lead to greater food security?,2018-01-01,Climate Risk Management,10.1016/j.crm.2018.08.002,2-s2.0-85054154094,85054154094,48,https://api.elsevier.com/content/abstract/scopus_id/85054154094
"Rahim M.A. (2018) 'Community Perception on Adverse Effects of Natural Hazards on Livelihood and Enhancing Livelihood Resiliency: A Case Study at Patharghata Upazila, Barguna'. Procedia Engineering. https://doi.org/10.1016/j.proeng.2018.01.020",10.1016/j.proeng.2018.01.020,"Community Perception on Adverse Effects of Natural Hazards on Livelihood and Enhancing Livelihood Resiliency: A Case Study at Patharghata Upazila, Barguna",2018-01-01,Procedia Engineering,10.1016/j.proeng.2018.01.020,2-s2.0-85043372190,85043372190,20,https://api.elsevier.com/content/abstract/scopus_id/85043372190
Klein E. (2018) 'Impacts of rising sea temperature on krill increase risks for predators in the Scotia Sea'. Plos One. https://doi.org/10.1371/journal.pone.0191011,10.1371/journal.pone.0191011,Impacts of rising sea temperature on krill increase risks for predators in the Scotia Sea,2018-01-01,Plos One,10.1371/journal.pone.0191011,2-s2.0-85041169737,85041169737,76,https://api.elsevier.com/content/abstract/scopus_id/85041169737
"Ellis S. (2018) 'Sustainable Small-scale Mariculture Ventures as a Comparative Climate Friendly Livelihood Alternative in Pohnpei, Federated States of Micronesia'. Climate Change Management. https://doi.org/10.1007/978-3-319-70703-7_2",10.1007/978-3-319-70703-7_2,"Sustainable Small-scale Mariculture Ventures as a Comparative Climate Friendly Livelihood Alternative in Pohnpei, Federated States of Micronesia",2018-01-01,Climate Change Management,10.1007/978-3-319-70703-7_2,2-s2.0-85071420388,85071420388,0,https://api.elsevier.com/content/abstract/scopus_id/85071420388
"Batelaan O. (2018) 'Geophysics to enhance agricultural productivity and livelihoods of smallholder farmers through improved groundwater management of the Vientiane Plain, Lao PDR'. 2018 Seg International Exposition and Annual Meeting Seg 2018. https://doi.org/10.1190/segam2018-2998321.1",10.1190/segam2018-2998321.1,"Geophysics to enhance agricultural productivity and livelihoods of smallholder farmers through improved groundwater management of the Vientiane Plain, Lao PDR",2018-01-01,2018 Seg International Exposition and Annual Meeting Seg 2018,10.1190/segam2018-2998321.1,2-s2.0-85059374514,85059374514,0,https://api.elsevier.com/content/abstract/scopus_id/85059374514
Pingali P. (2018) 'Policies for Sustainable Food Systems'. Sustainable Food and Agriculture an Integrated Approach. https://doi.org/10.1016/b978-0-12-812134-4.00045-5,10.1016/b978-0-12-812134-4.00045-5,Policies for Sustainable Food Systems,2018-01-01,Sustainable Food and Agriculture an Integrated Approach,10.1016/b978-0-12-812134-4.00045-5,2-s2.0-85086336399,85086336399,10,https://api.elsevier.com/content/abstract/scopus_id/85086336399
Kawaye F.P. (2018) 'Are increases in maize production in malawi due to favourable climate or the farm input subsidy program (FISP)?'. Climate Change Management. https://doi.org/10.1007/978-3-319-72874-2_22,10.1007/978-3-319-72874-2_22,Are increases in maize production in malawi due to favourable climate or the farm input subsidy program (FISP)?,2018-01-01,Climate Change Management,10.1007/978-3-319-72874-2_22,2-s2.0-85063092885,85063092885,8,https://api.elsevier.com/content/abstract/scopus_id/85063092885
"Augusto A. (2018) 'Effect of carbon dioxide-induced water acidification and seasonality on the physiology of the sea-bob shrimp Xiphopenaeus kroyeri (Decapoda, Penaeidae)'. Crustaceana. https://doi.org/10.1163/15685403-00003807",10.1163/15685403-00003807,"Effect of carbon dioxide-induced water acidification and seasonality on the physiology of the sea-bob shrimp Xiphopenaeus kroyeri (Decapoda, Penaeidae)",2018-01-01,Crustaceana,10.1163/15685403-00003807,2-s2.0-85048927267,85048927267,12,https://api.elsevier.com/content/abstract/scopus_id/85048927267
Sisenis L. (2018) 'Safety in the handling of plant protection products on farms in the central part of Latvia'. International Multidisciplinary Scientific Geoconference Surveying Geology and Mining Ecology Management Sgem. https://doi.org/10.5593/sgem2018v/4.3/s06.044,10.5593/sgem2018v/4.3/s06.044,Safety in the handling of plant protection products on farms in the central part of Latvia,2018-01-01,International Multidisciplinary Scientific Geoconference Surveying Geology and Mining Ecology Management Sgem,10.5593/sgem2018v/4.3/s06.044,2-s2.0-85063097272,85063097272,0,https://api.elsevier.com/content/abstract/scopus_id/85063097272
Dacks R. (2018) 'Drivers of fishing at the household scale in Fiji'. Ecology and Society. https://doi.org/10.5751/es-09989-230137,10.5751/es-09989-230137,Drivers of fishing at the household scale in Fiji,2018-01-01,Ecology and Society,10.5751/es-09989-230137,2-s2.0-85044967982,85044967982,25,https://api.elsevier.com/content/abstract/scopus_id/85044967982
"Tanyanyiwa V.I. (2018) 'Weather Forecasting Using Local Traditional Knowledge (LTK) in the Midst of Climate Change in Domboshawa, Zimbabwe'. Climate Change Management. https://doi.org/10.1007/978-3-319-70066-3_1",10.1007/978-3-319-70066-3_1,"Weather Forecasting Using Local Traditional Knowledge (LTK) in the Midst of Climate Change in Domboshawa, Zimbabwe",2018-01-01,Climate Change Management,10.1007/978-3-319-70066-3_1,2-s2.0-85065963952,85065963952,9,https://api.elsevier.com/content/abstract/scopus_id/85065963952
Selim S.A. (2018) 'The environmental sustainable development goals in Bangladesh'. Environmental Sustainable Development Goals in Bangladesh. https://doi.org/10.4324/9780429463365,10.4324/9780429463365,The environmental sustainable development goals in Bangladesh,2018-01-01,Environmental Sustainable Development Goals in Bangladesh,10.4324/9780429463365,2-s2.0-85060441753,85060441753,6,https://api.elsevier.com/content/abstract/scopus_id/85060441753
"Gao J. (2018) 'Weather Shocks, Coping Strategies, and Consumption Dynamics in Rural Ethiopia'. World Development. https://doi.org/10.1016/j.worlddev.2017.09.002",10.1016/j.worlddev.2017.09.002,"Weather Shocks, Coping Strategies, and Consumption Dynamics in Rural Ethiopia",2018-01-01,World Development,10.1016/j.worlddev.2017.09.002,2-s2.0-85042191383,85042191383,87,https://api.elsevier.com/content/abstract/scopus_id/85042191383
Oo A.T. (2018) 'Characterising households’ vulnerability to climate change in pyapon district in the delta region of myanmar'. International Journal of Global Warming. https://doi.org/10.1504/ijgw.2018.095993,10.1504/ijgw.2018.095993,Characterising households’ vulnerability to climate change in pyapon district in the delta region of myanmar,2018-01-01,International Journal of Global Warming,10.1504/ijgw.2018.095993,2-s2.0-85056385191,85056385191,2,https://api.elsevier.com/content/abstract/scopus_id/85056385191
"Chouhan H. (2018) 'Coastal environmental vulnerability: Sustainability and fisher livelihoods in mumbai, india'. Towards Coastal Resilience and Sustainability. https://doi.org/10.4324/9780429463723",10.4324/9780429463723,"Coastal environmental vulnerability: Sustainability and fisher livelihoods in mumbai, india",2018-01-01,Towards Coastal Resilience and Sustainability,10.4324/9780429463723,2-s2.0-85059258057,85059258057,1,https://api.elsevier.com/content/abstract/scopus_id/85059258057
Brander K. (2018) 'Cod and Climate Change'. Atlantic Cod A Bio Ecology. https://doi.org/10.1002/9781119460701.ch8,10.1002/9781119460701.ch8,Cod and Climate Change,2018-01-01,Atlantic Cod A Bio Ecology,10.1002/9781119460701.ch8,2-s2.0-105000568731,105000568731,4,https://api.elsevier.com/content/abstract/scopus_id/105000568731
Diz D. (2018) 'Insights for sustainable small-scale fisheries'. Ecosystem Services and Poverty Alleviation Trade Offs and Governance. https://doi.org/10.4324/9780429507090,10.4324/9780429507090,Insights for sustainable small-scale fisheries,2018-01-01,Ecosystem Services and Poverty Alleviation Trade Offs and Governance,10.4324/9780429507090,2-s2.0-85048769000,85048769000,5,https://api.elsevier.com/content/abstract/scopus_id/85048769000
Jayne T.S. (2018) 'Input subsidy programs and climate smart agriculture: Current realities and future potential'. Natural Resource Management and Policy. https://doi.org/10.1007/978-3-319-61194-5_12,10.1007/978-3-319-61194-5_12,Input subsidy programs and climate smart agriculture: Current realities and future potential,2018-01-01,Natural Resource Management and Policy,10.1007/978-3-319-61194-5_12,2-s2.0-85079267908,85079267908,31,https://api.elsevier.com/content/abstract/scopus_id/85079267908
"Das A. (2018) 'Modified system of rice intensification for higher crop and water productivity in Meghalaya, India: opportunities for improving livelihoods for resource-poor farmers'. Paddy and Water Environment. https://doi.org/10.1007/s10333-017-0609-8",10.1007/s10333-017-0609-8,"Modified system of rice intensification for higher crop and water productivity in Meghalaya, India: opportunities for improving livelihoods for resource-poor farmers",2018-01-01,Paddy and Water Environment,10.1007/s10333-017-0609-8,2-s2.0-85026911938,85026911938,13,https://api.elsevier.com/content/abstract/scopus_id/85026911938
Sikka A.K. (2018) 'Technological interventions for managing ravine lands for livelihood and environmental security'. Ravine Lands Greening for Livelihood and Environmental Security. https://doi.org/10.1007/978-981-10-8043-2_9,10.1007/978-981-10-8043-2_9,Technological interventions for managing ravine lands for livelihood and environmental security,2018-01-01,Ravine Lands Greening for Livelihood and Environmental Security,10.1007/978-981-10-8043-2_9,2-s2.0-85076050918,85076050918,4,https://api.elsevier.com/content/abstract/scopus_id/85076050918
Dagar J.C. (2018) 'Ravine lands: Greening for livelihood and environmental security'. Ravine Lands Greening for Livelihood and Environmental Security. https://doi.org/10.1007/978-981-10-8043-2,10.1007/978-981-10-8043-2,Ravine lands: Greening for livelihood and environmental security,2018-01-01,Ravine Lands Greening for Livelihood and Environmental Security,10.1007/978-981-10-8043-2,2-s2.0-85060818934,85060818934,23,https://api.elsevier.com/content/abstract/scopus_id/85060818934
Yang X. (2018) 'Spatial-temporal variations of benthic macroalgae and their responses to variations in the environment in the artificial reef zones of Laoshan Bay'. Journal of Fishery Sciences of China. https://doi.org/10.3724/sp.j.1118.2018.17268,10.3724/sp.j.1118.2018.17268,Spatial-temporal variations of benthic macroalgae and their responses to variations in the environment in the artificial reef zones of Laoshan Bay,2018-01-01,Journal of Fishery Sciences of China,10.3724/sp.j.1118.2018.17268,2-s2.0-85049042046,85049042046,2,https://api.elsevier.com/content/abstract/scopus_id/85049042046
Johnson K. (2018) 'Building industries at sea: 'Blue Growth' and the new maritime economy'. Building Industries at Sea Blue Growth and the New Maritime Economy.,buildingindustriesatseabluegrowthandthenewmaritimeeconomy,Building industries at sea: 'Blue Growth' and the new maritime economy,2018-01-01,Building Industries at Sea Blue Growth and the New Maritime Economy,,2-s2.0-85071662179,85071662179,13,https://api.elsevier.com/content/abstract/scopus_id/85071662179
Meynell P.J. (2018) 'Wetlands of the Mekong River Basin: An Overview'. Wetland Book II Distribution Description and Conservation. https://doi.org/10.1007/978-94-007-4001-3_244,10.1007/978-94-007-4001-3_244,Wetlands of the Mekong River Basin: An Overview,2018-01-01,Wetland Book II Distribution Description and Conservation,10.1007/978-94-007-4001-3_244,2-s2.0-85075981146,85075981146,0,https://api.elsevier.com/content/abstract/scopus_id/85075981146
Plazas J.E. (2018) 'Deploying timely alerts through converged services: An application for colombian agriculture'. Advances in Intelligent Systems and Computing. https://doi.org/10.1007/978-3-319-70187-5_10,10.1007/978-3-319-70187-5_10,Deploying timely alerts through converged services: An application for colombian agriculture,2018-01-01,Advances in Intelligent Systems and Computing,10.1007/978-3-319-70187-5_10,2-s2.0-85034577926,85034577926,1,https://api.elsevier.com/content/abstract/scopus_id/85034577926
Csagoly P. (2018) 'Lower Danube Green Corridor'. Wetland Book II Distribution Description and Conservation. https://doi.org/10.1007/978-94-007-4001-3_251,10.1007/978-94-007-4001-3_251,Lower Danube Green Corridor,2018-01-01,Wetland Book II Distribution Description and Conservation,10.1007/978-94-007-4001-3_251,2-s2.0-85076044597,85076044597,1,https://api.elsevier.com/content/abstract/scopus_id/85076044597
Kelly M. (2018) 'Connecting landscapes and food in Africa: Case studies from Ethiopia and Uganda'. Routledge Handbook of Landscape and Food. https://doi.org/10.4324/9781315647692-22,10.4324/9781315647692-22,Connecting landscapes and food in Africa: Case studies from Ethiopia and Uganda,2018-01-01,Routledge Handbook of Landscape and Food,10.4324/9781315647692-22,2-s2.0-85168467062,85168467062,0,https://api.elsevier.com/content/abstract/scopus_id/85168467062
Prudhon C. (2018) 'Informing infant and young child feeding programming in humanitarian emergencies: An evidence map of reviews including low and middle income countries'. Maternal and Child Nutrition. https://doi.org/10.1111/mcn.12457,10.1111/mcn.12457,Informing infant and young child feeding programming in humanitarian emergencies: An evidence map of reviews including low and middle income countries,2018-01-01,Maternal and Child Nutrition,10.1111/mcn.12457,2-s2.0-85021749122,85021749122,19,https://api.elsevier.com/content/abstract/scopus_id/85021749122
Wegman D.H. (2018) 'Intervention to diminish dehydration and kidney damage among sugarcane workers'. Scandinavian Journal of Work Environment and Health. https://doi.org/10.5271/sjweh.3659,10.5271/sjweh.3659,Intervention to diminish dehydration and kidney damage among sugarcane workers,2018-01-01,Scandinavian Journal of Work Environment and Health,10.5271/sjweh.3659,2-s2.0-85040083121,85040083121,110,https://api.elsevier.com/content/abstract/scopus_id/85040083121
Stevens G.M.W. (2018) 'The maldives archipelago'. World Seas an Environmental Evaluation Volume II the Indian Ocean to the Pacific. https://doi.org/10.1016/b978-0-08-100853-9.00010-5,10.1016/b978-0-08-100853-9.00010-5,The maldives archipelago,2018-01-01,World Seas an Environmental Evaluation Volume II the Indian Ocean to the Pacific,10.1016/b978-0-08-100853-9.00010-5,2-s2.0-85078576995,85078576995,40,https://api.elsevier.com/content/abstract/scopus_id/85078576995
"Hoque Mozumder M.M. (2018) 'Social-ecological dynamics of the small scale fisheries in Sundarban Mangrove Forest, Bangladesh'. Aquaculture and Fisheries. https://doi.org/10.1016/j.aaf.2017.12.002",10.1016/j.aaf.2017.12.002,"Social-ecological dynamics of the small scale fisheries in Sundarban Mangrove Forest, Bangladesh",2018-01-01,Aquaculture and Fisheries,10.1016/j.aaf.2017.12.002,2-s2.0-85066739313,85066739313,64,https://api.elsevier.com/content/abstract/scopus_id/85066739313
"Haroun R. (2018) 'Mangrove habitats in são tomé and príncipe (gulf of Guinea, Africa): Conservation and management status'. Coastal Research Library. https://doi.org/10.1007/978-3-319-73016-5_27",10.1007/978-3-319-73016-5_27,"Mangrove habitats in são tomé and príncipe (gulf of Guinea, Africa): Conservation and management status",2018-01-01,Coastal Research Library,10.1007/978-3-319-73016-5_27,2-s2.0-85069570667,85069570667,11,https://api.elsevier.com/content/abstract/scopus_id/85069570667
